general,item_item,popularity,recommended,test,user,user_user,associations,content
,"[1306, 90, 474]",[131],"[75, 82, 723, 1306, 94, 131, 90, 474, 97, 91]",[91],f32a9534-c94b-5ac2-87c0-87ba8ac465e8,"[75, 82, 723, 94, 97, 91]",,
"[2315, 439, 82]","[106, 87, 3836]",[131],"[106, 172, 2315, 87, 131, 92, 439, 82, 217, 3836]",[172],a3f8bd0e-ff84-5657-bfbe-b925e9a34f70,[217],,"[172, 92]"
"[217, 84]",[150],,"[97, 115, 75, 217, 106, 87, 171, 150, 84, 1811]",[97],2dcb7a37-3f96-5042-a3c6-b3938dd34910,,,"[97, 115, 75, 106, 87, 171, 1811]"
"[217, 84, 2978]",,,"[151, 75, 106, 115, 1811, 217, 84, 3611, 2978, 87]",[75],0949e923-db1c-56b3-8f84-dd3815492cba,,,"[151, 75, 106, 115, 1811, 3611, 87]"
"[3611, 3481]","[112, 3484, 3510, 3055, 3482, 3063, 3057]",[131],"[112, 131, 3484, 3611, 3481, 3510, 3055, 3482, 3063, 3057]",[131],42f7c082-fd71-565c-b62f-2ba7660344e7,,,
,"[159, 671]",,"[84, 94, 97, 153, 151, 172, 159, 106, 175, 671]",[75],21f85cf3-4cc2-5f66-859d-e1a81decdc35,"[94, 97, 151, 172, 106]",,"[84, 153, 175]"
[230],"[1025, 114, 1971, 153]","[172, 175, 2813]","[167, 1025, 114, 172, 175, 230, 1971, 153, 3171, 2813]",[75],1f589d25-6796-575e-a4c0-3cf33ace550a,,[167],[3171]
"[84, 1435]",,"[115, 92, 172, 94]","[97, 75, 2813, 84, 115, 92, 167, 1435, 172, 94]",[75],a7a55fb3-d6b5-5b47-b567-a838fc6793ed,,,"[97, 75, 2813, 167]"
,"[75, 91, 3471]","[97, 94]","[92, 2813, 75, 2774, 97, 91, 167, 115, 94, 3471]",[94],94272085-e07a-52a5-bc73-10107ba09f42,,,"[92, 2813, 2774, 167, 115]"
"[388, 95, 439]","[98, 205, 181]",[131],"[98, 94, 205, 97, 388, 1044, 131, 95, 439, 181]",[94],ba7b2dc8-5d79-5212-8d09-b83bc7ed9f18,"[94, 97]",[1044],
"[3470, 3486, 723, 3482]","[3485, 3481, 153, 1971]",,"[3485, 890, 151, 3470, 3486, 3481, 153, 1971, 723, 3482]",[85],41599c99-8355-522f-a897-ee6ddc2f1507,,,"[890, 151]"
,,"[94, 2992]","[97, 151, 94, 115, 2992, 1811, 91, 278, 106, 1025]",[2813],a52118ea-744b-5e6b-bfd2-8c82a57f15ff,,,"[97, 151, 115, 1811, 91, 278, 106, 1025]"
[439],"[114, 205]","[131, 106]","[114, 131, 97, 94, 2969, 173, 98, 439, 205, 106]",[114],54ec875d-5b8e-5aaa-85bd-b3305248c805,"[97, 94, 173, 98]",,[2969]
,,,"[171, 3171, 91, 115, 2992, 97, 106, 151, 890, 3524]",[91],2d5c8724-24f8-5207-93d6-5981ccd46d93,"[91, 2992, 97, 106, 151]",[115],"[171, 3171, 890, 3524]"
"[217, 1811, 2315, 3827]","[95, 75]","[97, 151, 131, 94]","[97, 151, 217, 95, 131, 94, 75, 1811, 2315, 3827]",[106],673e50e3-1458-5c83-b657-ed24c8e7e38d,,,
[175],[153],,"[1025, 175, 75, 1310, 91, 3275, 115, 97, 153, 151]",[151],d8f9c77b-a331-56f2-b2b4-49c5b8828db9,"[1025, 75, 1310, 91, 3275, 115, 97, 151]",,
[175],[153],,"[153, 97, 115, 151, 106, 91, 159, 2992, 175, 1025]",[97],33527825-bffd-5b9a-9304-253c50be67a2,"[97, 151, 91, 2992, 1025]",,"[115, 106, 159]"
"[4928, 3524, 3510]","[3485, 3611, 3514]",,"[205, 3485, 3611, 4928, 3055, 3524, 3514, 112, 3510, 3025]",[114 278 131],df67ccf2-b446-5775-bf4c-914ef1b99393,"[3055, 112, 3025]",[205],
"[84, 2315, 217]","[107, 153]","[106, 97, 172]","[84, 2315, 217, 106, 107, 131, 175, 97, 153, 172]",[75],e4f031d3-fedd-5acd-bc7e-881c3af75311,,,"[131, 175]"
,,,"[114, 175, 1310, 131, 94, 97, 91, 115, 153, 107]",[97],adce3cb2-0f00-542c-929b-3780fa96601f,"[114, 94, 97, 91, 115, 107]",,"[175, 1310, 131, 153]"
"[3827, 3834]","[2020, 3831, 278]","[75, 2992]","[75, 3836, 2020, 3505, 3827, 3834, 3831, 2992, 3791, 278]",[106],0189c36e-0596-5bca-b0f5-95943525c16f,,,"[3836, 3505, 3791]"
,"[114, 205]",[131],"[114, 131, 98, 2969, 97, 94, 205, 173, 2813, 164]",[97],5168f9fd-b523-5978-913e-fc3ed59c0e04,"[98, 97, 94, 173]",,"[2969, 2813, 164]"
,[157],[2992],"[171, 3171, 115, 151, 1025, 106, 97, 157, 2992, 91]",[94],ca404a46-7089-5873-bc5c-ae365573d109,,[115],"[171, 3171, 151, 1025, 106, 97, 91]"
,"[109, 157, 3505, 523]",,"[91, 109, 1811, 157, 98, 3505, 106, 173, 167, 523]",[173],c8cb09e4-3bfb-5372-9d79-f74d00b9d42e,[106],[173],"[91, 1811, 98, 167]"
[439],[153],[847],"[151, 114, 97, 2813, 153, 847, 75, 439, 723, 1025]",[75],8472877b-cb99-509b-a449-e7d48e59da4e,"[151, 97, 75, 723, 1025]",,"[114, 2813]"
"[2774, 107]",[723],[1310],"[1025, 115, 2774, 153, 106, 1310, 97, 172, 723, 107]",[175],79284472-2594-500c-8ecc-22e5caf4d576,,,"[1025, 115, 153, 106, 97, 172]"
[175],[114],[115],"[151, 106, 97, 114, 115, 159, 175, 847, 1025, 171]",[847],6788af8d-9507-5a0b-a45f-a00b7ff801b8,,,"[151, 106, 97, 159, 847, 1025, 171]"
[439],[106],"[151, 97, 94, 171, 131]","[151, 97, 94, 106, 87, 91, 85, 439, 171, 131]",[97],be7d6075-0ed5-56b1-9d0d-e086c92ab402,,,"[87, 91, 85]"
[1025],,"[151, 97]","[3485, 3484, 151, 3481, 3486, 97, 173, 3483, 1025, 890]",[2978],553c5011-dd0d-55f9-9984-f4eff59d28a2,,,"[3485, 3484, 3481, 3486, 173, 3483, 890]"
"[2315, 3521, 2774]","[95, 98]",,"[95, 94, 1044, 151, 98, 2315, 97, 3521, 115, 2774]",[3505],623e55b9-4f7a-5df3-acd7-8f25682b2f52,"[94, 151, 97, 115]",[1044],
"[3481, 3485, 3824, 3486, 3483]",[172],"[97, 115]","[97, 3481, 172, 3514, 3485, 3824, 3486, 3611, 3483, 115]",[172],54dfff7e-1563-56eb-95db-4caf5c952637,,,"[3514, 3611]"
,[106],"[97, 151, 94, 2992]","[97, 151, 94, 75, 106, 91, 1025, 172, 2992, 847]",[106],bf2e19b7-59d6-51f2-9e77-9961b3cf9cad,,,"[75, 91, 1025, 172, 847]"
[3470],"[153, 159]",,"[75, 91, 172, 1025, 153, 2992, 159, 151, 3470, 173]",[2992],4c1d0a58-f0eb-599c-b1ce-ae0d533c1da9,"[75, 91, 1025, 2992, 151, 173]",,[172]
,[3055],,"[94, 3611, 4928, 3055, 3481, 3486, 3063, 3057, 3482, 3514]",[94],383b82ce-7313-56a0-975d-224d501a4d82,"[94, 3611, 4928, 3481, 3486, 3063, 3057, 3482, 3514]",,
"[3521, 2978, 2315]",,"[91, 94]","[1400, 91, 1402, 2774, 3521, 94, 2978, 115, 2315, 151]",[1400],4190df66-c104-5067-b989-279148fe0161,"[115, 151]","[1400, 1402]",[2774]
"[3827, 1811, 2978, 3834, 1673]","[75, 95]","[151, 97]","[75, 3827, 1811, 151, 95, 2978, 97, 2992, 3834, 1673]",[97],68fc90f8-1de9-57b1-a9fc-35b449e2224b,,,[2992]
,,,"[1400, 1039, 106, 172, 827, 171, 75, 91, 94, 83]",[167],46b3d291-3197-5fc0-b69d-c36146363575,"[106, 172, 171, 75, 91, 94, 83]","[1400, 1039, 827]",
[1435],[523],[2992],"[97, 151, 115, 1811, 106, 1435, 91, 523, 278, 2992]",[3481],319ff579-128c-5699-acca-e46d39dc8a65,,,"[97, 151, 115, 1811, 106, 91, 278]"
"[1811, 439]","[217, 106, 3836]","[97, 151, 94, 2992]","[97, 151, 75, 94, 217, 1811, 106, 439, 3836, 2992]",[131],ee82d429-b6a8-547e-af0f-c45a9a95b9f9,,,[75]
[723],,,"[3484, 157, 3486, 3524, 3485, 2438, 723, 94, 3483, 167]",[2438],c90638f1-6d80-5eb0-bc0a-35fecac35b97,"[157, 3524, 94]",,"[3484, 3486, 3485, 2438, 3483, 167]"
[2315],"[75, 115]","[131, 2992, 172]","[167, 131, 98, 2992, 173, 192, 75, 115, 172, 2315]",[173],1bd12d0c-e4af-5116-91cd-34fec734d153,,[173],"[167, 98, 192]"
"[3171, 230]","[114, 1971]",[131],"[114, 1025, 97, 75, 1971, 131, 106, 98, 3171, 230]",[890],1254b941-0f81-5e01-b6b6-f822fac51418,[98],,"[1025, 97, 75, 106]"
"[84, 90, 3611, 1310]",,,"[217, 97, 87, 84, 90, 171, 150, 3611, 75, 1310]",[172],7b8fe271-2022-5c11-9d40-009d4f76222b,,,"[217, 97, 87, 171, 150, 75]"
[1025],"[91, 75]","[131, 2992, 3275, 172]","[167, 98, 131, 2992, 173, 3275, 91, 172, 75, 1025]",[847],c4c81f9d-0f41-59a3-80bd-819c59c7e11b,,[173],"[167, 98]"
[107],"[153, 159]",,"[153, 159, 151, 97, 75, 1025, 172, 106, 107, 890]",[2752],3db703dc-be4a-59d7-9a4f-3ad67e6693dc,"[97, 75, 172]",,"[151, 1025, 106, 890]"
[87],"[151, 91, 115]","[106, 175]","[151, 87, 2438, 91, 115, 167, 106, 217, 175, 173]",[3485],12e528c7-78cd-50a1-9b14-b2fba5441a2b,,[173],"[2438, 167, 217]"
[230],"[114, 1971, 153]",,"[114, 1971, 172, 439, 230, 1310, 734, 153, 115, 151]",[278],24618b34-6e86-5454-a863-faba58d4d102,"[1310, 734]",,"[172, 439, 115, 151]"
,[890],[151],"[167, 94, 91, 97, 98, 2992, 890, 3470, 151, 75]",[1971],9caf20ec-4b0d-56b5-914d-96a0bad5f072,"[91, 97, 2992, 75]","[167, 94, 98]",[3470]
"[87, 82]","[115, 91]","[131, 85]","[167, 87, 173, 115, 2438, 91, 98, 131, 82, 85]",[114],5172c429-f162-5447-b35c-4b0de6427071,,[173],"[167, 2438, 98]"
,[106],,"[92, 106, 75, 94, 115, 97, 151, 3171, 2774, 91]",[114],16230c8f-8dde-56e3-9e52-fbc48f530185,"[94, 151]",,"[92, 75, 115, 97, 3171, 2774, 91]"
"[3824, 3831, 3484, 3486, 723]",[3830],,"[94, 3824, 157, 3831, 3484, 167, 3486, 3830, 3827, 723]",[83],6b2267ef-ab92-5460-a338-ef52a6ee67ef,"[157, 3827]",,"[94, 167]"
,,"[94, 2992]","[151, 75, 94, 115, 91, 106, 1025, 87, 2992, 172]",[172],68fa26e0-37e0-5cc2-bee1-ff923b39351b,,,"[151, 75, 115, 91, 106, 1025, 87, 172]"
,[114],"[172, 115, 106]","[97, 172, 98, 94, 173, 115, 1025, 75, 106, 114]",[94],ba7da009-130f-5942-a7e4-9b4203793227,,[173],"[97, 98, 94, 1025, 75]"
"[5343, 3240, 1797, 3054]","[2752, 523]",,"[2752, 5343, 427, 119, 84, 3240, 1797, 3054, 1971, 523]",[2315  734   87  131 3505],88dfa64c-a4af-541c-a493-a15471e66266,"[119, 84, 1971]",[427],
[1435],,[2992],"[151, 115, 91, 1811, 278, 1435, 97, 2992, 1025, 172]",[172],693daf66-9916-517f-b88c-679e25bc015e,,,"[151, 115, 91, 1811, 278, 97, 1025, 172]"
[2774],[230],,"[75, 3275, 97, 106, 1310, 2774, 847, 230, 94, 1025]",[2978],66686c4b-1fc4-5324-9e7f-bb94a69570ef,"[75, 97, 106, 94, 1025]",,"[3275, 1310, 847]"
,,[114],"[94, 131, 2992, 2969, 115, 82, 100, 114, 153, 75]",[167],66787636-bdad-51fb-ba99-6c4f14b6b461,"[94, 2992, 115, 153, 75]",,"[131, 2969, 82, 100]"
[84],"[671, 106, 90]",[131],"[1306, 84, 75, 217, 671, 153, 106, 87, 131, 90]",[94],f83c24ba-c613-5ca2-a629-49f1430509aa,,,"[1306, 75, 217, 153, 87]"
,"[114, 3485]",[94],"[91, 114, 115, 97, 3485, 439, 151, 171, 153, 94]",[3171],af74aeb2-b443-515c-a82f-497981398c62,,,"[91, 115, 97, 439, 151, 171, 153]"
,,,"[3486, 3483, 75, 3470, 3485, 3484, 94, 3824, 151, 3482]",[131],bd38142c-b5c9-53b5-aa95-987827baa4b7,"[75, 94, 151]",,"[3486, 3483, 3470, 3485, 3484, 3824, 3482]"
,"[75, 115]","[131, 2992, 172, 151]","[167, 131, 98, 2992, 75, 115, 173, 192, 172, 151]",[115],c59fad8d-3fc6-5174-a16b-892f72804870,,[173],"[167, 98, 192]"
"[3485, 3824, 3486, 3484, 3483, 3171, 439]",,,"[3481, 3485, 172, 3824, 2978, 3486, 3484, 3483, 3171, 439]",[75],90d4af07-901c-5f8b-badf-a87fb996ce21,"[3481, 172, 2978]",,
"[828, 230]","[1025, 278, 1971]",[2813],"[1025, 828, 94, 278, 2813, 1971, 173, 97, 890, 230]",[97],eaf1adab-b564-53eb-ae79-3942f5484433,[97],[173],"[94, 890]"
"[851, 2020]","[1025, 83]","[75, 115]","[94, 2813, 173, 75, 115, 3471, 1025, 851, 2020, 83]",[91],63ec18d1-9d1b-5f53-96b4-4b0ee8df1b41,,[173],"[94, 2813, 3471]"
[87],"[97, 75, 115]","[106, 131, 172]","[167, 97, 75, 106, 115, 131, 173, 153, 87, 172]",[83],9e32c731-682c-55dd-a3a7-2942225da56b,,[173],"[167, 153]"
[1310],"[90, 723]","[175, 115]","[151, 97, 734, 90, 153, 1310, 175, 115, 723, 91]",[75],ae9567a8-91c3-53b7-8399-68b866e90931,,,"[151, 97, 734, 153, 91]"
[439],"[114, 205, 1025]",[131],"[114, 131, 205, 98, 97, 2969, 439, 164, 2813, 1025]",[91],90f1f5b4-4ca8-5768-b7a3-87558ca2ff90,"[98, 97]",,"[2969, 164, 2813]"
"[439, 3171]","[97, 3836, 106]",[2992],"[167, 85, 97, 3836, 173, 106, 2992, 98, 439, 3171]",[3485],441177b4-51ae-5ee6-a3ae-bd170dc63555,,[173],"[167, 85, 98]"
"[230, 851]","[890, 523]",[439],"[230, 107, 175, 1025, 439, 851, 151, 2813, 890, 523]",[  97 1310],c2e5fe12-fddf-5890-8cd3-1594b3cdddfd,"[107, 175, 1025, 151, 2813]",,
,"[723, 114, 1971, 153, 82, 474]",,"[75, 97, 151, 723, 114, 1971, 153, 87, 82, 474]",[97],1f0bac5f-212e-5a2d-b2ec-d40899955970,,,"[75, 97, 151, 87]"
,[114],[115],"[114, 97, 1025, 153, 151, 115, 723, 82, 91, 171]",[114],bdbfeb08-ab30-5b4f-8c11-445c6778ad5e,,,"[97, 1025, 153, 151, 723, 82, 91, 171]"
"[1435, 2020]","[1655, 112]","[106, 94]","[92, 2774, 1435, 115, 106, 1655, 2020, 1025, 112, 94]",[115],aeb85e20-e03d-5673-a8f3-8d74912f08a5,,,"[92, 2774, 115, 1025]"
[84],[1971],,"[1971, 75, 106, 115, 87, 94, 1025, 153, 84, 671]",[847],ab7b4754-aff0-5acb-a31f-2dcf4b416641,[94],,"[75, 106, 115, 87, 1025, 153, 671]"
[439],,,"[87, 153, 217, 1025, 167, 439, 85, 171, 151, 82]",[172],be8fde9c-2115-59d1-9c39-18474f088d2b,"[167, 82]",,"[87, 153, 217, 1025, 85, 171, 151]"
,[3482],"[131, 2813]","[94, 131, 173, 114, 167, 164, 2992, 3482, 2813, 2969]",[106],434716d7-b329-592b-9bc2-8effd46dadbc,"[173, 114, 167, 2992]",,"[94, 164, 2969]"
"[84, 217, 1310]",[150],[94],"[97, 75, 94, 106, 92, 84, 217, 150, 1310, 171]",[3171],054e1744-a1dd-5cee-b8ba-f1453ca77849,,,"[97, 75, 106, 92, 171]"
[1435],,[2992],"[97, 151, 115, 278, 1811, 91, 2992, 1435, 106, 1025]",[167],17768943-ae87-5272-8fbb-49ad5c4400b7,,,"[97, 151, 115, 278, 1811, 91, 106, 1025]"
,"[90, 1306, 2315, 474]","[151, 167]","[75, 90, 97, 115, 1306, 723, 151, 167, 2315, 474]",[114],e3dd24c5-a539-5874-a680-766504105c52,"[75, 97, 115, 723]",,
"[175, 82, 164, 1025, 1310]",,[847],"[153, 175, 82, 164, 167, 2870, 1025, 173, 1310, 847]",[98],457de9cb-f4e9-564a-b253-b3c21d8a0f04,,"[167, 173]","[153, 2870]"
[164],,"[2992, 131]","[94, 2992, 131, 3275, 164, 167, 3482, 173, 85, 75]",[94],534fc4ce-4a9e-5a70-85db-64db89a21235,"[3275, 167, 3482, 173, 75]",[85],[94]
[175],[153],,"[97, 153, 115, 151, 106, 91, 172, 175, 159, 2992]",[75],d8bcd65a-cd5a-5a05-afab-d125b3952d6d,"[97, 151, 91, 2992]",,"[115, 106, 172, 159]"
"[84, 217, 828]",,[94],"[151, 75, 94, 91, 106, 1811, 84, 87, 217, 828]",[94],67c2df96-f4cb-5676-a527-6384a7109daa,,,"[151, 75, 91, 106, 1811, 87]"
"[439, 851, 153, 230]",[671],"[151, 106]","[439, 97, 115, 151, 94, 851, 153, 230, 671, 106]",[ 94 106],90c8d06b-f203-598b-9de6-ad26a7c18dee,[97],[94],[115]
"[217, 2978]",,,"[151, 106, 87, 3611, 115, 217, 75, 2978, 171, 1811]",[3275],a62c18c0-ce1b-53c2-a991-a3e44ca0cbba,,,"[151, 106, 87, 3611, 115, 75, 171, 1811]"
"[95, 439, 2978]","[847, 1310]",[85],"[92, 75, 115, 95, 439, 91, 2978, 847, 1310, 85]",[1971],fb40c6f7-0894-5ddd-936b-d2f6d75060f3,,,"[92, 75, 115, 91]"
[1310],"[723, 3484, 3485, 1306, 3514, 3524]","[171, 115]","[723, 3484, 1310, 3485, 1306, 3514, 171, 3524, 115, 87]",[2813],cb3fa852-8b9d-57c8-9ab1-781f1c91facb,,,[87]
,"[84, 82, 83]",,"[84, 82, 75, 151, 91, 474, 167, 94, 83, 98]",[1971],490de88d-1ab1-57c9-abfe-2df722599479,"[75, 151, 91, 167, 94]",,"[474, 98]"
[439],"[114, 1025]","[175, 131, 97, 172]","[1401, 175, 114, 164, 131, 439, 3481, 1025, 97, 172]",[175],596ab4d7-5430-5ee9-99aa-d13589b32078,[3481],[1401],[164]
[217],[150],[94],"[97, 115, 106, 94, 87, 217, 150, 92, 171, 172]",[3168],43b4921b-b0d5-57a0-b02d-4c0b6df0392f,,,"[97, 115, 106, 87, 92, 171, 172]"
"[1401, 851]",,[92],"[2813, 167, 94, 97, 75, 1401, 92, 115, 172, 851]",[115],d49ef34e-3c54-5e71-a98e-b9bafc6e83ca,"[97, 75, 115, 172]",,"[2813, 167, 94]"
[230],"[114, 159]",,"[92, 91, 75, 114, 115, 97, 230, 159, 3171, 847]",[97],c26f446e-501e-574e-8ebe-3930931e23e5,,,"[92, 91, 75, 115, 97, 3171, 847]"
,,,"[1310, 131, 107, 175, 91, 97, 114, 157, 106, 94]",[1310],a8c3906c-5e0a-5cba-9a68-4057d0f81ed1,"[107, 91, 97, 114, 106, 94]",,"[1310, 131, 175, 157]"
[3824],,,"[94, 3524, 734, 151, 3514, 3505, 172, 97, 3824, 2992]",[3505],01651896-3b91-5449-a9c3-df9e02f37e12,"[734, 151, 172, 97, 2992]",,"[94, 3524, 3514, 3505]"
,,"[94, 2992]","[151, 75, 106, 91, 172, 94, 115, 1811, 2992, 87]",[167],07b78c4c-e4e5-57b7-9a3c-94b49da1dcd8,,,"[151, 75, 106, 91, 172, 115, 1811, 87]"
,[91],[94],"[1310, 151, 175, 171, 1306, 157, 91, 82, 94, 153]",[115],6ff67a88-6690-56c5-8b6a-8873db8ad184,[151],,"[1310, 175, 171, 1306, 157, 82, 153]"
,[3516],[151],"[3484, 3486, 3482, 3514, 3505, 91, 3470, 115, 151, 3516]",[3486],2446ed6d-f25c-580d-beff-f5a14009324c,"[91, 115]",,"[3484, 3486, 3482, 3514, 3505, 3470]"
"[84, 217]",,[94],"[151, 84, 75, 94, 106, 91, 87, 172, 115, 217]",[94],9ba32787-acb9-50d2-afcd-5bb1c28da718,,,"[151, 75, 106, 91, 87, 172, 115]"
"[3470, 175]","[3485, 3481]",,"[75, 151, 97, 890, 3485, 3470, 175, 847, 2992, 3481]",[151],baef3891-ca95-5baa-8583-d453a948dfc6,"[847, 2992]",,"[75, 151, 97, 890]"
[2315],[75],"[131, 2992, 172]","[167, 131, 192, 98, 2992, 173, 75, 2315, 2438, 172]",[2062],93702965-af5b-5f69-8e01-bbcb03c1213d,,[173],"[167, 192, 98, 2438]"
,"[90, 1306]","[151, 131, 167]","[75, 723, 151, 131, 82, 91, 90, 167, 1306, 106]",[827],bad038a2-c20a-5a67-9861-1e680c68085d,"[75, 723, 82, 91, 106]",,
[230],"[114, 159]",[847],"[92, 114, 439, 91, 230, 159, 97, 85, 171, 847]",[3275],a3740248-5fb1-5697-bd33-36ba1fd277f8,[85],,"[92, 439, 91, 97, 171]"
"[3471, 1401, 84]","[1971, 1655]",,"[1971, 92, 2774, 278, 3471, 1401, 84, 1655, 151, 3171]",[278],b40b319a-5e3a-5171-8524-91e481ea012b,,,"[92, 2774, 278, 151, 3171]"
,,,"[75, 175, 157, 91, 1310, 114, 131, 97, 107, 115]",[114],afbe9f28-d262-585c-a5eb-db90f8cc08e8,"[75, 91, 114, 97, 107, 115]",,"[175, 157, 1310, 131]"
[671],"[114, 115, 723, 172]",,"[114, 171, 87, 217, 115, 153, 723, 671, 172, 151]",[172],bd05a702-2466-5190-98d1-4eab71366a28,,,"[171, 87, 217, 153, 151]"
"[150, 1039]","[115, 1971, 107, 90]",,"[1811, 97, 151, 115, 1971, 107, 150, 87, 90, 1039]",[114],a359c528-29fa-5b06-b74d-562bed2dc179,,,"[1811, 97, 151, 87]"
[1310],,,"[115, 75, 106, 97, 87, 439, 171, 91, 153, 1310]",[94],21d362e3-e00a-54b0-bb26-ba6595eca831,,,"[115, 75, 106, 97, 87, 439, 171, 91, 153]"
"[150, 95]","[1811, 439, 112]",,"[106, 1811, 2315, 150, 151, 97, 439, 95, 112, 94]",[94],ebf52061-ca67-50e3-b01c-0bb89f8205f4,[94],,"[106, 2315, 151, 97]"
"[439, 2978]","[106, 3836]","[97, 151, 2992]","[97, 151, 75, 106, 172, 3836, 91, 439, 2992, 2978]",[172],ba750bc8-518c-5100-ad66-2c3c18c8bb8c,,,"[75, 172, 91]"
,[1971],,"[97, 75, 115, 151, 106, 172, 1025, 1971, 153, 114]",[2969],166834bb-c142-50be-b87a-a6c4f5b64c76,[114],,"[97, 75, 115, 151, 106, 172, 1025, 153]"
,[172],"[94, 115, 92]","[97, 151, 87, 94, 115, 172, 90, 217, 171, 92]",[172],25f511b6-c2a0-54b3-ab35-c0664e482ec1,,,"[97, 151, 87, 90, 217, 171]"
,,[85],"[114, 75, 115, 439, 94, 97, 85, 106, 98, 159]",[3275],19d668e2-46fc-510f-8e32-7ca5759c6239,"[114, 94, 98, 159]",,"[75, 115, 439, 97, 106]"
"[1435, 2315, 1016, 439, 1673]","[1655, 1811]",,"[2774, 1435, 2315, 1016, 1655, 1811, 439, 1673, 217, 92]",[2062],0d3a45bc-fceb-5097-a569-a54c6412768b,[217],,"[2774, 92]"
[150],"[1811, 95, 1673, 112, 1655]","[151, 131]","[1811, 95, 151, 217, 2315, 1673, 150, 112, 131, 1655]",[151],d8332c7c-6dbc-5f38-bfb9-f3f0c451ffda,,,"[217, 2315]"
,"[87, 107]",,"[1306, 97, 151, 1310, 171, 87, 91, 85, 107, 723]",[151],fa227ae7-0362-55b9-99ff-228a82989f12,"[97, 151, 171, 91, 85]",,"[1306, 1310, 723]"
,"[114, 107, 671]",,"[114, 107, 75, 91, 115, 94, 167, 151, 671, 3275]",[94],36bcee47-6200-5695-ba57-22b6706505a2,"[75, 91, 115, 151, 3275]","[94, 167]",
"[3055, 3254, 5255, 3516, 3518, 3240, 3253, 523]",,,"[1971, 3055, 3254, 5255, 3516, 3524, 3518, 3240, 3253, 523]",[ 131 3524 3831 3836 3828 3824 5014 3834 3823 3830 5351],ed8cf9e6-761e-560e-9276-8b5848d32eba,"[1971, 3524]",,
"[217, 84]",[150],,"[97, 115, 75, 106, 217, 87, 84, 171, 150, 1811]",[106],2819b6e5-a107-50a2-8187-dc330def40d9,,,"[97, 115, 75, 106, 87, 171, 1811]"
,[1971],,"[97, 75, 115, 1971, 151, 106, 172, 1025, 114, 153]",[1025],7fe46a83-9490-5215-8d9e-04e8861a6242,[114],,"[97, 75, 115, 151, 106, 172, 1025, 153]"
"[84, 217]",,[94],"[151, 84, 115, 87, 106, 217, 75, 94, 91, 1811]",[151],7bf0223e-946f-5b47-89cd-75fa5f7cb26b,,,"[151, 115, 87, 106, 75, 91, 1811]"
"[1971, 230, 84, 388, 1435]",,,"[278, 1971, 230, 217, 84, 671, 87, 388, 3485, 1435]",[1306  186],3423e96e-6f50-5fcb-8f29-31a008af4080,"[217, 3485]",,"[278, 671, 87]"
"[217, 1435, 84]",[150],[94],"[97, 106, 1811, 217, 278, 3611, 1435, 84, 150, 94]",[97],5ff167c2-23a9-5335-9e78-b25c5e61662a,,,"[97, 106, 1811, 278, 3611]"
"[1435, 84]","[1811, 150, 278]",[175],"[1811, 1435, 150, 97, 2315, 84, 278, 82, 175, 1402]",[734],52e4305d-44af-5496-a1af-ee400cb33dee,"[97, 82]",[1402],[2315]
"[3470, 3481, 3514, 3483, 1971]","[153, 3485]",[114],"[3470, 151, 114, 3481, 91, 3514, 153, 3485, 3483, 1971]",[115],8bee893b-b241-552d-b487-73d3060c2d04,,,"[151, 91]"
,,,"[97, 1025, 151, 75, 106, 172, 153, 173, 94, 115]",[3470],af951841-e36f-5d8d-af3b-fc23252182f7,"[173, 94]",,"[97, 1025, 151, 75, 106, 172, 153, 115]"
[3481],[3471],,"[92, 97, 151, 1025, 3471, 91, 3514, 3481, 847, 75]",[151],36313d4b-6793-51e8-b52e-b443474b8c7e,[151],,"[92, 97, 1025, 91, 3514, 847, 75]"
"[3171, 2315, 157]",,[171],"[171, 3171, 167, 151, 2315, 157, 2438, 173, 2870, 159]",[151],ad0d8652-13a9-5b2e-bbc8-440ef97fea5b,[151],"[173, 159]","[167, 2438, 2870]"
"[439, 100]","[1025, 91, 153, 114, 278]",,"[115, 1025, 439, 91, 97, 153, 172, 100, 114, 278]",[83],86628847-2ee8-5bbf-a533-fc3d8b238c15,[97],,"[115, 172]"
,[106],[131],"[92, 97, 75, 106, 115, 151, 2774, 91, 3171, 131]",[87],8dd3f80b-c0e1-5283-8fd8-8955273f867d,[151],,"[92, 97, 75, 115, 2774, 91, 3171]"
,"[91, 106, 1025]",[75],"[91, 3171, 92, 106, 115, 171, 94, 890, 75, 1025]",[94],d9f93fb0-c7aa-5e63-9a3e-194a4b570d69,[94],[115],"[3171, 92, 171, 890]"
"[1673, 1016, 95, 3486, 109]","[150, 84]",,"[217, 1673, 150, 1016, 278, 95, 3486, 84, 2315, 109]",[3029],4f70227e-d346-57c1-9117-7931440c0aa6,,,"[217, 278, 2315]"
,,[94],"[97, 115, 87, 106, 94, 171, 91, 439, 172, 92]",[106],ade04a7a-ba4c-5b90-ae81-ef937a20a5e6,,,"[97, 115, 87, 106, 171, 91, 439, 172, 92]"
[84],"[671, 171, 153, 723]",[131],"[75, 84, 671, 151, 171, 153, 131, 723, 114, 106]",[87],6ec5aeac-e8b4-5dea-a4a9-107a87fb9939,"[75, 151, 106]",,[114]
